id,materia,ano,topico,dificuldade,tipo,origem_titulo
464124,Português,2026,Introdução,Fácil,multipla escolha,ETAPA
464123,Português,2026,Introdução,Fácil,multipla escolha,ETAPA
464122,Português,2026,Introdução,Fácil,multipla escolha,ETAPA
464121,Português,2026,Introdução,Fácil,multipla escolha,ETAPA
464108,Português,2025,Estilística,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464102,Português,2025,Redação,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464101,Português,2025,Interpretação de texto,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464100,Português,2025,Interpretação de texto,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464094,Português,2025,Interpretação de texto,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464090,Português,2025,Interpretação de texto,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464089,Português,2025,Interpretação de texto,Fácil,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464088,Português,2025,Literatura Brasileira,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464087,Português,2025,Gramática – Morfologia,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464085,Português,2025,Estilística,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464084,Português,2025,Redação,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464081,Português,2025,Redação,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
475243,Português,2025,,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
475241,Português,2025,,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
475240,Português,2025,,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
475238,Português,2025,,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
475236,Português,2025,,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
475175,Português,2025,,Médio,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
475152,Português,2025,,Médio,multipla escolha,SARESP 2º EM - 1ª Aplicação
475151,Português,2025,,Médio,multipla escolha,SARESP 2º EM - 1ª Aplicação
475270,Português,2025,Gramática – Morfologia,Fácil,multipla escolha,SARESP 2º EM 2º Aplicação
475270,Português,2025,Classes de palavras,Fácil,multipla escolha,SARESP 2º EM 2º Aplicação
475270,Português,2025,Conjunções,Fácil,multipla escolha,SARESP 2º EM 2º Aplicação
475268,Português,2025,Interpretação de texto,Médio,multipla escolha,SARESP 2º EM 2º Aplicação
475268,Português,2025,Análise de imagem,Médio,multipla escolha,SARESP 2º EM 2º Aplicação
475268,Português,2025,Análise de imagem,Médio,multipla escolha,SARESP 2º EM 2º Aplicação
475242,Português,2025,Gramática – Morfologia,Fácil,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
475242,Português,2025,Classes de palavras,Fácil,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
475242,Português,2025,Pronomes,Fácil,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
475154,Português,2025,Gramática – Morfologia,Médio,multipla escolha,SARESP 2º EM - 1ª Aplicação
475154,Português,2025,Classes de palavras,Médio,multipla escolha,SARESP 2º EM - 1ª Aplicação
475154,Português,2025,Verbos,Médio,multipla escolha,SARESP 2º EM - 1ª Aplicação
473189,Filosofia,2026,Filosofia Moderna,Médio,multipla escolha,CESMAC Medicina
473189,Filosofia,2026,Filósofos e movimentos filosóficos,Médio,multipla escolha,CESMAC Medicina
473189,Filosofia,2026,Maquiavel,Médio,multipla escolha,CESMAC Medicina
469375,Filosofia,2026,Filosofia Antiga,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469375,Filosofia,2026,Filósofos e movimentos filosóficos,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469375,Filosofia,2026,Sócrates,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469370,Filosofia,2026,Filosofia Antiga,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469370,Filosofia,2026,Filósofos e movimentos filosóficos,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469370,Filosofia,2026,Platão,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469363,Filosofia,2026,Filosofia Geral,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469363,Filosofia,2026,Geral,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469363,Filosofia,2026,Introdução à Filosofia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469382,Filosofia,2026,Filosofia Antiga,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469382,Filosofia,2026,Filósofos e movimentos filosóficos,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469382,Filosofia,2026,Nascimento da Filosofia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469380,Filosofia,2026,Filosofia Geral,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469380,Filosofia,2026,Geral,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469380,Filosofia,2026,Filosofia Geral,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
466498,Filosofia,2026,Filosofia Geral,Médio,multipla escolha,ETAPA
466498,Filosofia,2026,Ética,Médio,multipla escolha,ETAPA
466498,Filosofia,2026,Moral,Médio,multipla escolha,ETAPA
466491,Filosofia,2026,Filosofia Moderna,Fácil,multipla escolha,ETAPA
466491,Filosofia,2026,Filósofos e movimentos filosóficos,Fácil,multipla escolha,ETAPA
466491,Filosofia,2026,Hume,Fácil,multipla escolha,ETAPA
466459,Filosofia,2026,Filosofia Moderna,Fácil,multipla escolha,ETAPA
466459,Filosofia,2026,Epistemologia,Fácil,multipla escolha,ETAPA
466459,Filosofia,2026,Ciência Moderna,Fácil,multipla escolha,ETAPA
465933,Filosofia,2025,Filosofia Medieval,Médio,multipla escolha,ENEM 2ª Aplicação
465933,Filosofia,2025,Filosofia Geral,Médio,multipla escolha,ENEM 2ª Aplicação
465933,Filosofia,2025,Filósofos e movimentos filosóficos,Médio,multipla escolha,ENEM 2ª Aplicação
465933,Filosofia,2025,Metafísica,Médio,multipla escolha,ENEM 2ª Aplicação
465933,Filosofia,2025,Agostinho,Médio,multipla escolha,ENEM 2ª Aplicação
465933,Filosofia,2025,Deus,Médio,multipla escolha,ENEM 2ª Aplicação
465915,Filosofia,2025,Filosofia Antiga,Médio,multipla escolha,ENEM 2ª Aplicação
465915,Filosofia,2025,Filósofos e movimentos filosóficos,Médio,multipla escolha,ENEM 2ª Aplicação
465915,Filosofia,2025,Platão,Médio,multipla escolha,ENEM 2ª Aplicação
465907,Filosofia,2025,Filosofia Geral,Médio,multipla escolha,ENEM 2ª Aplicação
465907,Filosofia,2025,Metafísica,Médio,multipla escolha,ENEM 2ª Aplicação
465907,Filosofia,2025,Ontologia,Médio,multipla escolha,ENEM 2ª Aplicação
465905,Filosofia,2025,Filosofia Antiga,Médio,multipla escolha,ENEM 2ª Aplicação
465905,Filosofia,2025,Filósofos e movimentos filosóficos,Médio,multipla escolha,ENEM 2ª Aplicação
465905,Filosofia,2025,Aristóteles,Médio,multipla escolha,ENEM 2ª Aplicação
465883,Filosofia,2025,Filosofia Contemporânea,Fácil,multipla escolha,ENEM 2ª Aplicação
465883,Filosofia,2025,Filósofos e movimentos filosóficos,Fácil,multipla escolha,ENEM 2ª Aplicação
465883,Filosofia,2025,Foucault,Fácil,multipla escolha,ENEM 2ª Aplicação
465879,Filosofia,2025,Filosofia Geral,Médio,multipla escolha,ENEM 2ª Aplicação
465879,Filosofia,2025,Ética,Médio,multipla escolha,ENEM 2ª Aplicação
465879,Filosofia,2025,Moral,Médio,multipla escolha,ENEM 2ª Aplicação
473626,Sociologia,2026,Organização social,Médio,multipla escolha,CESUPA Medicina
473626,Sociologia,2026,Mudanças sociais,Médio,multipla escolha,CESUPA Medicina
473626,Sociologia,2026,Arte e tecnologia,Médio,multipla escolha,CESUPA Medicina
473145,Sociologia,2026,Sociologia Contemporânea,Médio,multipla escolha,CEFET
473145,Sociologia,2026,Novas questões sociais,Médio,multipla escolha,CEFET
473145,Sociologia,2026,Raça,Médio,multipla escolha,CEFET
473143,Sociologia,2026,Organização social,Fácil,multipla escolha,CEFET
473143,Sociologia,2026,Mudanças sociais,Fácil,multipla escolha,CEFET
473143,Sociologia,2026,Arte e tecnologia,Fácil,multipla escolha,CEFET
472988,Sociologia,2026,Organização social,Fácil,multipla escolha,ACAFE Medicina
472988,Sociologia,2026,Instituições,Fácil,multipla escolha,ACAFE Medicina
472988,Sociologia,2026,Saúde,Fácil,multipla escolha,ACAFE Medicina
472984,Sociologia,2026,Organização social,Médio,multipla escolha,ACAFE Medicina
472984,Sociologia,2026,Mudanças sociais,Médio,multipla escolha,ACAFE Medicina
472984,Sociologia,2026,Arte e tecnologia,Médio,multipla escolha,ACAFE Medicina
472163,Sociologia,2022,Sociologia Contemporânea,Fácil,multipla escolha,ONC Nivel E
472163,Sociologia,2022,Novas questões sociais,Fácil,multipla escolha,ONC Nivel E
472163,Sociologia,2022,Feminismo,Fácil,multipla escolha,ONC Nivel E
472139,Sociologia,2022,Política,Fácil,multipla escolha,ONC Nivel D
472139,Sociologia,2022,Teoria política,Fácil,multipla escolha,ONC Nivel D
472139,Sociologia,2022,Direitos,Fácil,multipla escolha,ONC Nivel D
472082,Sociologia,2022,Antropologia,Fácil,multipla escolha,ONC Nivel C
472082,Sociologia,2022,Teorias antropológicas,Fácil,multipla escolha,ONC Nivel C
472082,Sociologia,2022,Etnologia,Fácil,multipla escolha,ONC Nivel C
472051,Sociologia,2022,Organização social,Fácil,multipla escolha,ONC Nivel B
472051,Sociologia,2022,Mudanças sociais,Fácil,multipla escolha,ONC Nivel B
472051,Sociologia,2022,Arte e tecnologia,Fácil,multipla escolha,ONC Nivel B
472019,Sociologia,2022,Antropologia,Médio,multipla escolha,ONC Nível A
472019,Sociologia,2022,Cultura,Médio,multipla escolha,ONC Nível A
472019,Sociologia,2022,Patrimônio cultural,Médio,multipla escolha,ONC Nível A
471362,Sociologia,2023,Sociologia Contemporânea,Fácil,dissertativa,ONC Nivel D
471362,Sociologia,2023,Novas questões sociais,Fácil,dissertativa,ONC Nivel D
471362,Sociologia,2023,Feminismo,Fácil,dissertativa,ONC Nivel D
471320,Sociologia,2023,Sociologia Contemporânea,Fácil,dissertativa,ONC Nivel B
471320,Sociologia,2023,Novas questões sociais,Fácil,dissertativa,ONC Nivel B
471320,Sociologia,2023,Feminismo,Fácil,dissertativa,ONC Nivel B
469372,Sociologia,2026,Comunicação,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469372,Sociologia,2026,Mídia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469372,Sociologia,2026,Indústria Cultural,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469359,Sociologia,2026,Correntes Sociológicas,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469359,Sociologia,2026,Clássicos da sociologia,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469359,Sociologia,2026,Max Weber,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469357,Sociologia,2026,Correntes Sociológicas,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469357,Sociologia,2026,Clássicos da sociologia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469357,Sociologia,2026,Karl Marx,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469350,Sociologia,2026,Correntes Sociológicas,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469350,Sociologia,2026,Clássicos da sociologia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469350,Sociologia,2026,Émile Durkheim,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469346,Sociologia,2026,Correntes Sociológicas,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469346,Sociologia,2026,Clássicos da sociologia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469346,Sociologia,2026,Karl Marx,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
468733,Sociologia,2026,Organização social,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468733,Sociologia,2026,Mudanças sociais,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468733,Sociologia,2026,Arte e tecnologia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468733,Sociologia,2026,Crenças e costumes,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468719,Sociologia,2026,Organização social,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468719,Sociologia,2026,Economia,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468719,Sociologia,2026,Capitalismo,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468682,Sociologia,2026,Organização social,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468682,Sociologia,2026,Economia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468682,Sociologia,2026,Trabalho,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468657,Sociologia,2026,Antropologia,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468657,Sociologia,2026,Cultura,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468657,Sociologia,2026,Arte,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468657,Sociologia,2026,Povos indígenas,Fácil,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468638,Sociologia,2026,Correntes Sociológicas,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468638,Sociologia,2026,Clássicos da sociologia,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468638,Sociologia,2026,Émile Durkheim,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
466533,Sociologia,2026,Antropologia,Fácil,multipla escolha,ETAPA
466533,Sociologia,2026,Cultura,Fácil,multipla escolha,ETAPA
466533,Sociologia,2026,Patrimônio cultural,Fácil,multipla escolha,ETAPA
466525,Sociologia,2026,Organização social,Fácil,multipla escolha,ETAPA
466525,Sociologia,2026,Controle Social,Fácil,multipla escolha,ETAPA
466525,Sociologia,2026,Biopolítica,Fácil,multipla escolha,ETAPA
466508,Sociologia,2026,Sociologia Contemporânea,Fácil,multipla escolha,ETAPA
466508,Sociologia,2026,Novas questões sociais,Fácil,multipla escolha,ETAPA
466508,Sociologia,2026,Feminismo,Fácil,multipla escolha,ETAPA
466508,Sociologia,2026,Comunidade LGBTQ+,Fácil,multipla escolha,ETAPA
466508,Sociologia,2026,Raça,Fácil,multipla escolha,ETAPA
466504,Sociologia,2026,Sociologia Contemporânea,Fácil,multipla escolha,ETAPA
466504,Sociologia,2026,Novas questões sociais,Fácil,multipla escolha,ETAPA
466504,Sociologia,2026,Feminismo,Fácil,multipla escolha,ETAPA
466488,Sociologia,2026,Organização social,Fácil,multipla escolha,ETAPA
466488,Sociologia,2026,Sociologia Contemporânea,Fácil,multipla escolha,ETAPA
466488,Sociologia,2026,A sociedade brasileira,Fácil,multipla escolha,ETAPA
466488,Sociologia,2026,Novas questões sociais,Fácil,multipla escolha,ETAPA
466488,Sociologia,2026,Sociedade e cultura no Brasil,Fácil,multipla escolha,ETAPA
466488,Sociologia,2026,Raça,Fácil,multipla escolha,ETAPA
466485,Sociologia,2026,Organização social,Médio,multipla escolha,ETAPA
466485,Sociologia,2026,Comunidade e Sociedade,Médio,multipla escolha,ETAPA
466485,Sociologia,2026,Estratificação social,Médio,multipla escolha,ETAPA
466485,Sociologia,2026,Classes sociais,Médio,multipla escolha,ETAPA
466485,Sociologia,2026,Identidade,Médio,multipla escolha,ETAPA
466447,Sociologia,2026,Organização social,Médio,multipla escolha,ETAPA
466447,Sociologia,2026,Mudanças sociais,Médio,multipla escolha,ETAPA
466447,Sociologia,2026,Crenças e costumes,Médio,multipla escolha,ETAPA
466436,Sociologia,2026,Comunicação,Médio,multipla escolha,ETAPA
466436,Sociologia,2026,Mídia,Médio,multipla escolha,ETAPA
466436,Sociologia,2026,Indústria Cultural,Médio,multipla escolha,ETAPA
466432,Sociologia,2026,Correntes Sociológicas,Fácil,multipla escolha,ETAPA
466432,Sociologia,2026,Clássicos da sociologia,Fácil,multipla escolha,ETAPA
466432,Sociologia,2026,Karl Marx,Fácil,multipla escolha,ETAPA
465950,Sociologia,2025,Organização social,Fácil,multipla escolha,ENEM 2ª Aplicação
465950,Sociologia,2025,Sociedade política,Fácil,multipla escolha,ENEM 2ª Aplicação
465950,Sociologia,2025,Identidade nacional,Fácil,multipla escolha,ENEM 2ª Aplicação
465945,Sociologia,2025,Política,Fácil,multipla escolha,ENEM 2ª Aplicação
465945,Sociologia,2025,Poder e autoridade,Fácil,multipla escolha,ENEM 2ª Aplicação
465945,Sociologia,2025,Cotidiano,Fácil,multipla escolha,ENEM 2ª Aplicação
465945,Sociologia,2025,Governo,Fácil,multipla escolha,ENEM 2ª Aplicação
465941,Sociologia,2025,Antropologia,Fácil,multipla escolha,ENEM 2ª Aplicação
465941,Sociologia,2025,Cultura,Fácil,multipla escolha,ENEM 2ª Aplicação
465941,Sociologia,2025,Povos indígenas,Fácil,multipla escolha,ENEM 2ª Aplicação
465931,Sociologia,2025,Organização social,Fácil,multipla escolha,ENEM 2ª Aplicação
465931,Sociologia,2025,Comunidade e Sociedade,Fácil,multipla escolha,ENEM 2ª Aplicação
465931,Sociologia,2025,Comunidade e Sociedade,Fácil,multipla escolha,ENEM 2ª Aplicação
465914,Sociologia,2025,Sociologia Contemporânea,Fácil,multipla escolha,ENEM 2ª Aplicação
465914,Sociologia,2025,Novas questões sociais,Fácil,multipla escolha,ENEM 2ª Aplicação
465914,Sociologia,2025,Feminismo,Fácil,multipla escolha,ENEM 2ª Aplicação
465914,Sociologia,2025,Raça,Fácil,multipla escolha,ENEM 2ª Aplicação
465911,Sociologia,2025,Organização social,Fácil,multipla escolha,ENEM 2ª Aplicação
465911,Sociologia,2025,Mudanças sociais,Fácil,multipla escolha,ENEM 2ª Aplicação
465911,Sociologia,2025,Arte e tecnologia,Fácil,multipla escolha,ENEM 2ª Aplicação
465900,Sociologia,2025,Organização social,Médio,multipla escolha,ENEM 2ª Aplicação
465900,Sociologia,2025,Sociologia Contemporânea,Médio,multipla escolha,ENEM 2ª Aplicação
465900,Sociologia,2025,Mudanças sociais,Médio,multipla escolha,ENEM 2ª Aplicação
465900,Sociologia,2025,Novas questões sociais,Médio,multipla escolha,ENEM 2ª Aplicação
465900,Sociologia,2025,Feminismo,Médio,multipla escolha,ENEM 2ª Aplicação
465900,Sociologia,2025,Movimentos sociais,Médio,multipla escolha,ENEM 2ª Aplicação
465896,Sociologia,2025,Organização social,Fácil,multipla escolha,ENEM 2ª Aplicação
465896,Sociologia,2025,Mudanças sociais,Fácil,multipla escolha,ENEM 2ª Aplicação
465896,Sociologia,2025,Movimentos sociais,Fácil,multipla escolha,ENEM 2ª Aplicação
465885,Sociologia,2025,Política,Médio,multipla escolha,ENEM 2ª Aplicação
465885,Sociologia,2025,Sociedade política,Médio,multipla escolha,ENEM 2ª Aplicação
465885,Sociologia,2025,Sociedade civil,Médio,multipla escolha,ENEM 2ª Aplicação
465878,Sociologia,2025,Política,Fácil,multipla escolha,ENEM 2ª Aplicação
465878,Sociologia,2025,Poder e autoridade,Fácil,multipla escolha,ENEM 2ª Aplicação
465878,Sociologia,2025,Cotidiano,Fácil,multipla escolha,ENEM 2ª Aplicação
465877,Sociologia,2025,Política,Fácil,multipla escolha,ENEM 2ª Aplicação
465877,Sociologia,2025,Teoria política,Fácil,multipla escolha,ENEM 2ª Aplicação
465877,Sociologia,2025,Democracia,Fácil,multipla escolha,ENEM 2ª Aplicação
465839,Sociologia,2025,Organização social,Médio,multipla escolha,ENEM 2ª Aplicação
465839,Sociologia,2025,Mudanças sociais,Médio,multipla escolha,ENEM 2ª Aplicação
465839,Sociologia,2025,Arte e tecnologia,Médio,multipla escolha,ENEM 2ª Aplicação
465803,Sociologia,2025,Organização social,Médio,multipla escolha,ENEM 2ª Aplicação
465803,Sociologia,2025,Mudanças sociais,Médio,multipla escolha,ENEM 2ª Aplicação
465803,Sociologia,2025,Arte e tecnologia,Médio,multipla escolha,ENEM 2ª Aplicação
465802,Sociologia,2025,Sociologia Contemporânea,Fácil,multipla escolha,ENEM 2ª Aplicação
465802,Sociologia,2025,Novas questões sociais,Fácil,multipla escolha,ENEM 2ª Aplicação
465802,Sociologia,2025,Feminismo,Fácil,multipla escolha,ENEM 2ª Aplicação
465796,Sociologia,2025,Sociologia Contemporânea,Fácil,multipla escolha,ENEM 2ª Aplicação
465796,Sociologia,2025,Novas questões sociais,Fácil,multipla escolha,ENEM 2ª Aplicação
465796,Sociologia,2025,Feminismo,Fácil,multipla escolha,ENEM 2ª Aplicação
474775,Sociologia,2024,Organização social,Médio,multipla escolha,SARESP 3º EM - 1ª Aplicação
464239,Sociologia,2026,Organização social,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464233,Sociologia,2026,Sociologia Contemporânea,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464225,Sociologia,2026,Política,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464223,Sociologia,2026,Política,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464221,Sociologia,2026,Atualidades,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464220,Sociologia,2026,Atualidades,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
472186,Eletivas,2022,Astronomia,Médio,dissertativa,ONC Nível A
472186,Eletivas,2022,Astronomia,Médio,dissertativa,ONC Nível A
472186,Eletivas,2022,Astronomia,Médio,dissertativa,ONC Nível A
471111,Eletivas,2023,Astronomia,Fácil,multipla escolha,ONC Nível A
471111,Eletivas,2023,Astronomia,Fácil,multipla escolha,ONC Nível A
471111,Eletivas,2023,Astronomia,Fácil,multipla escolha,ONC Nível A
467392,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467392,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467392,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467390,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467390,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467390,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467389,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467389,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467389,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467387,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467387,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467387,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467386,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467386,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467386,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467385,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467385,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467385,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467384,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467384,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467384,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467380,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467380,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467380,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467376,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467376,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467376,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467373,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467373,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467373,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467372,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467372,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467372,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467370,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467370,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467370,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467369,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467369,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467369,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467367,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467367,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467367,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467366,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467366,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467366,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467364,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467364,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
467364,Eletivas,2026,Makerbótica,Fácil,multipla escolha,ETAPA
474827,Biologia,2025,Botânica,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
474827,Biologia,2025,Histologia vegetal,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
474827,Biologia,2025,Condução de seivas,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
474827,Biologia,2025,Histologia vegetal,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 3º EM, V.4, Caderno 1)"
